142,PRIMARY,1058,3,6,4,1,50
174,PRIMARY,1090,3,9,4,33,50
197,PRIMARY,1113,3,9,4,56,50
198,PRIMARY,1114,3,7,4,57,50
199,PRIMARY,1115,3,6,4,58,50
