0,68,4294967294,84,INDEX,1,0,NO,21654586,0,870093,`mysql`.`tables`,collation_id,342,6180,0,FILE_PAGE,IO_NONE,NO,1702
0,69,4294967294,85,INDEX,1,0,NO,21654620,0,870093,`mysql`.`tables`,tablespace_id,342,5292,0,FILE_PAGE,IO_NONE,NO,1702
0,70,4294967294,86,INDEX,1,0,NO,21654654,0,870093,`mysql`.`tables`,type,342,4788,0,FILE_PAGE,IO_NONE,NO,1702
0,71,4294967294,87,INDEX,1,0,NO,21654688,0,870093,`mysql`.`tables`,view_client_collation_id,342,6132,0,FILE_PAGE,IO_NONE,NO,1702
0,72,4294967294,52,INDEX,1,0,NO,21669766,0,870092,`mysql`.`indexes`,tablespace_id,269,4878,0,FILE_PAGE,IO_NONE,NO,1702
0,73,4294967294,88,INDEX,1,0,NO,21654722,0,870094,`mysql`.`tables`,view_connection_collation_id,342,6132,0,FILE_PAGE,IO_NONE,NO,1702
0,74,4294967294,49,INDEX,1,0,NO,21676886,0,870094,`mysql`.`index_stats`,schema_name,1,57,0,FILE_PAGE,IO_NONE,NO,1823
0,75,4294967294,79,INDEX,0,0,NO,0,0,870094,`mysql`.`table_stats`,PRIMARY,0,0,0,FILE_PAGE,IO_NONE,NO,1787
0,76,4294967294,103,INDEX,0,0,NO,0,0,870095,`mysql`.`view_table_usage`,table_catalog,172,10360,0,FILE_PAGE,IO_NONE,NO,1702
0,77,4294967294,387,INDEX,1,0,NO,21608363,0,870096,`mysql`.`index_column_usage`,index_id_2,612,15912,0,FILE_PAGE,IO_NONE,NO,1702
0,78,4294967294,384,INDEX,1,0,NO,21667438,0,870096,`mysql`.`indexes`,PRIMARY,155,15122,0,FILE_PAGE,IO_NONE,NO,1823
0,79,4294967294,197,INDEX,1,0,YES,21665110,0,870096,`mysql`.`tables`,PRIMARY,21,15199,0,FILE_PAGE,IO_NONE,NO,1787
0,80,0,0,UNKNOWN,0,0,NO,0,0,0,,,0,0,0,NOT_USED,IO_NONE,NO,0
0,81,0,0,UNKNOWN,0,0,NO,0,0,0,,,0,0,0,MEMORY,IO_NONE,NO,0
0,82,4294967294,0,FILE_SPACE_HEADER,1,0,NO,21618188,0,870097,,,0,0,0,FILE_PAGE,IO_NONE,NO,1702
0,83,4294967294,191,INDEX,0,0,NO,0,0,3144448,`mysql`.`indexes`,PRIMARY,59,8056,0,FILE_PAGE,IO_NONE,NO,1823
0,84,4294967294,38,INDEX,0,0,NO,0,0,3144448,`mysql`.`foreign_keys`,PRIMARY,51,4648,0,FILE_PAGE,IO_NONE,NO,1823
0,85,4294967294,35,INDEX,0,0,NO,0,0,3144448,`mysql`.`foreign_key_column_usage`,PRIMARY,51,2091,0,FILE_PAGE,IO_NONE,NO,1823
0,86,4294967294,59,INDEX,0,0,NO,0,0,3144449,`mysql`.`routines`,PRIMARY,9,171,0,FILE_PAGE,IO_NONE,NO,1823
0,87,4294967294,140,INDEX,0,0,NO,0,0,3144449,`mysql`.`routines`,PRIMARY,2,2699,0,FILE_PAGE,IO_NONE,NO,1823
0,88,4294967294,142,INDEX,0,0,NO,0,0,3144449,`mysql`.`routines`,PRIMARY,7,14353,0,FILE_PAGE,IO_NONE,NO,1823
0,89,4294967294,143,INDEX,0,0,NO,0,0,3144449,`mysql`.`routines`,PRIMARY,5,14713,0,FILE_PAGE,IO_NONE,NO,1823
0,90,4294967294,1052,INDEX,0,0,NO,0,0,3144449,`mysql`.`routines`,PRIMARY,7,14108,0,FILE_PAGE,IO_NONE,NO,1823
0,91,4294967294,1039,INDEX,0,0,NO,0,0,3144449,`mysql`.`routines`,PRIMARY,6,14900,0,FILE_PAGE,IO_NONE,NO,1823
0,92,4294967294,141,INDEX,0,0,NO,0,0,3144449,`mysql`.`routines`,PRIMARY,4,13837,0,FILE_PAGE,IO_NONE,NO,1823
